order_id,paid_at,payment_status,amountPaid,currencyCode,channel,transaction_id,orderRef,paidAt,status,amount,currency,method,txRef,order,timestamp,state,amt,ccy,paymentMethod,txn
,,,,,,,,,,,,,,ORD-000860,1682286728.0,SUCCESS,25000.0,USD,card,TRX941357
ORD-000977,2023-04-11T19:14:48Z,SUCCESS,25000.0,NGN,bank_transfer,ce6078f2ec8c,,,,,,,,,,,,,,
ORD-000168,2023-02-01T11:34:09Z,FAILED,5000.0,NGN,card,e47c639460f8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000487,1691809996.0,SUCCESS,12000.0,NGN,bank_transfer,TRX678026
,,,,,,,,,,,,,,ORD-001030,1703609119.0,SUCCESS,40000.0,NGN,ussd,TRX146571
,,,,,,,ORD-000620,2023/05/02 21:20:58,SUCCESS,12000.0,NGN,card,TX-95cca8584aa1,,,,,,,
ORD-001114,2023-10-05T13:00:33Z,SUCCESS,9000.0,NGN,bank_transfer,b5c1d45b2988,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000647,1672542061.0,SUCCESS,12000.0,NGN,card,TRX923556
,,,,,,,,,,,,,,ORD-000396,1672919146.0,FAILED,12000.0,NGN,card,TRX950024
,,,,,,,ORD-000954,2023/07/30 11:35:37,FAILED,18000.0,NGN,bank_transfer,TX-f17e39b68b0d,,,,,,,
,,,,,,,,,,,,,,ORD-000186,1682436589.0,SUCCESS,18000.0,NGN,ussd,TRX755855
,,,,,,,ORD-000766,2023/12/07 15:02:42,SUCCESS,40000.0,NGN,card,TX-b361c09dc007,,,,,,,
,,,,,,,,,,,,,,ORD-000456,1686348385.0,SUCCESS,40000.0,NGN,card,TRX616376
,,,,,,,,,,,,,,ORD-000016,1672916006.0,SUCCESS,25000.0,USD,ussd,TRX992012
,,,,,,,,,,,,,,ORD-000334,1702970849.0,SUCCESS,40000.0,NGN,bank_transfer,TRX206339
,,,,,,,ORD-000172,2023/08/18 12:26:26,FAILED,9000.0,NGN,card,TX-d2b41b7e7993,,,,,,,
,,,,,,,ORD-000723,2023/02/22 08:08:21,FAILED,5000.0,NGN,bank_transfer,TX-a09c4fda33cc,,,,,,,
ORD-000437,2023-12-05T22:55:07Z,SUCCESS,25000.0,NGN,bank_transfer,e9aef763fbf3,,,,,,,,,,,,,,
,,,,,,,ORD-000790,2023/10/06 04:50:50,SUCCESS,18000.0,NGN,ussd,TX-182f562a1c92,,,,,,,
ORD-000372,2023-11-03T09:56:59Z,SUCCESS,40000.0,NGN,card,05a66262622b,,,,,,,,,,,,,,
ORD-000122,2023-08-18T20:59:30Z,SUCCESS,18000.0,USD,bank_transfer,499e26fe9b6d,,,,,,,,,,,,,,
,,,,,,,ORD-000192,2023/02/12 18:50:05,FAILED,40000.0,NGN,bank_transfer,TX-7f88ea0d865d,,,,,,,
,,,,,,,ORD-000168,2023/09/17 02:59:30,SUCCESS,9000.0,NGN,ussd,TX-9d981d3d1929,,,,,,,
,,,,,,,ORD-000454,2023/01/24 00:35:51,FAILED,40000.0,NGN,bank_transfer,TX-699bba9a6671,,,,,,,
,,,,,,,,,,,,,,ORD-001015,1696711976.0,SUCCESS,9000.0,NGN,card,TRX331904
,,,,,,,,,,,,,,ORD-000583,1683968014.0,SUCCESS,25000.0,NGN,ussd,TRX835171
,,,,,,,ORD-000216,2023/12/09 07:55:30,SUCCESS,25000.0,NGN,bank_transfer,TX-d8b13b0b20ff,,,,,,,
,,,,,,,ORD-001122,2023/04/22 22:17:10,SUCCESS,5000.0,NGN,bank_transfer,TX-8396130b2e9d,,,,,,,
,,,,,,,ORD-000101,2023/11/04 19:37:41,SUCCESS,12000.0,NGN,ussd,TX-362b759b6728,,,,,,,
,,,,,,,ORD-001141,2023/04/09 07:44:22,SUCCESS,25000.0,NGN,bank_transfer,TX-fb3446ddbcfc,,,,,,,
,,,,,,,ORD-001024,2023/04/10 16:11:31,FAILED,12000.0,NGN,ussd,TX-fd6e9449f8b1,,,,,,,
ORD-000667,2023-04-19T22:21:04Z,SUCCESS,18000.0,NGN,bank_transfer,8666fdb747db,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-001375,1683685271.0,SUCCESS,9000.0,NGN,ussd,TRX825940
ORD-000538,2023-06-04T17:07:18Z,SUCCESS,25000.0,NGN,ussd,91bd2bf19679,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000714,1694471142.0,FAILED,12000.0,NGN,bank_transfer,TRX181971
ORD-000033,2023-08-29T21:35:48Z,SUCCESS,18000.0,NGN,ussd,fb8b1b9506f2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000391,1698069334.0,SUCCESS,18000.0,NGN,bank_transfer,TRX734199
,,,,,,,ORD-000708,2023/01/18 10:27:47,FAILED,25000.0,NGN,bank_transfer,TX-a9e3c171c409,,,,,,,
,,,,,,,ORD-000821,2023/07/02 07:14:53,SUCCESS,25000.0,NGN,ussd,TX-b7d0ec3497d3,,,,,,,
,,,,,,,ORD-000030,2023/10/31 19:43:54,SUCCESS,18000.0,NGN,bank_transfer,TX-8af274732d61,,,,,,,
,,,,,,,ORD-000174,2023/10/22 14:14:41,SUCCESS,25000.0,NGN,card,TX-7562354d6efd,,,,,,,
,,,,,,,ORD-000017,2023/04/30 18:52:59,SUCCESS,18000.0,NGN,card,TX-492f6c13e87d,,,,,,,
ORD-000846,2023-09-10T14:47:27Z,FAILED,9000.0,NGN,bank_transfer,0add12e25b49,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-001006,1682441581.0,FAILED,18000.0,USD,card,TRX238555
ORD-000303,2023-02-27T11:04:44Z,SUCCESS,12000.0,NGN,card,585f795c6500,,,,,,,,,,,,,,
,,,,,,,ORD-000800,2023/01/01 06:24:34,SUCCESS,25000.0,NGN,ussd,TX-b12c49308552,,,,,,,
,,,,,,,ORD-000800,2023/06/25 18:41:19,FAILED,5000.0,USD,bank_transfer,TX-c1831582eb84,,,,,,,
,,,,,,,ORD-000308,2023/09/01 02:09:34,SUCCESS,12000.0,USD,ussd,TX-2f5af355a547,,,,,,,
,,,,,,,ORD-000180,2023/10/07 05:29:29,FAILED,18000.0,NGN,bank_transfer,TX-974bac0efecd,,,,,,,
,,,,,,,,,,,,,,ORD-001357,1680246556.0,SUCCESS,9000.0,NGN,card,TRX860848
,,,,,,,ORD-000254,2023/08/23 18:38:33,FAILED,25000.0,USD,card,TX-86aa9283cf03,,,,,,,
,,,,,,,,,,,,,,ORD-000529,1680121910.0,SUCCESS,40000.0,USD,bank_transfer,TRX937584
,,,,,,,,,,,,,,ORD-000064,1703610587.0,SUCCESS,40000.0,NGN,ussd,TRX939236
ORD-000954,2023-08-18T19:25:28Z,SUCCESS,12000.0,NGN,card,b3a31ebfae17,,,,,,,,,,,,,,
,,,,,,,ORD-000305,2023/12/27 09:18:35,FAILED,5000.0,NGN,ussd,TX-7499a54ba4d8,,,,,,,
,,,,,,,,,,,,,,ORD-001159,1702770497.0,SUCCESS,40000.0,NGN,card,TRX116245
ORD-001161,2023-02-28T11:43:45Z,SUCCESS,12000.0,USD,card,b900fff31d0e,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-001064,1697858774.0,SUCCESS,12000.0,NGN,card,TRX628413
ORD-000579,2023-12-03T15:33:03Z,FAILED,12000.0,NGN,card,8545b23bac48,,,,,,,,,,,,,,
,,,,,,,ORD-001092,2023/03/17 21:27:43,SUCCESS,9000.0,NGN,bank_transfer,TX-6b2ad3d15055,,,,,,,
,,,,,,,,,,,,,,ORD-000606,1678761567.0,FAILED,5000.0,NGN,bank_transfer,TRX170892
,,,,,,,,,,,,,,ORD-001079,1691224330.0,SUCCESS,5000.0,NGN,ussd,TRX361649
,,,,,,,ORD-000749,2023/08/04 03:49:50,SUCCESS,18000.0,NGN,card,TX-e06935621206,,,,,,,
ORD-000537,2023-06-04T01:36:22Z,SUCCESS,40000.0,USD,bank_transfer,93f0c6edb947,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000264,1690851314.0,SUCCESS,40000.0,NGN,bank_transfer,TRX968006
,,,,,,,,,,,,,,ORD-000162,1694849141.0,FAILED,9000.0,NGN,ussd,TRX175765
,,,,,,,,,,,,,,ORD-000441,1703109546.0,SUCCESS,5000.0,NGN,bank_transfer,TRX489459
ORD-000280,2023-02-19T20:43:27Z,FAILED,12000.0,NGN,ussd,539b2e4a8134,,,,,,,,,,,,,,
ORD-000169,2023-11-03T22:37:01Z,SUCCESS,5000.0,NGN,card,902ad9381bd9,,,,,,,,,,,,,,
,,,,,,,ORD-001300,2023/04/18 17:12:36,SUCCESS,25000.0,NGN,bank_transfer,TX-baa2bd223219,,,,,,,
ORD-000627,2023-10-02T21:25:42Z,SUCCESS,9000.0,USD,bank_transfer,6473885b64cf,,,,,,,,,,,,,,
,,,,,,,ORD-000981,2023/11/11 20:57:43,FAILED,9000.0,NGN,bank_transfer,TX-f97f7a46cd68,,,,,,,
ORD-001190,2023-03-05T22:26:27Z,SUCCESS,5000.0,NGN,ussd,c7e9495b3da5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-001212,1679444145.0,SUCCESS,12000.0,NGN,bank_transfer,TRX728889
,,,,,,,,,,,,,,ORD-000747,1696403142.0,SUCCESS,40000.0,NGN,bank_transfer,TRX533434
,,,,,,,,,,,,,,ORD-001087,1689529483.0,FAILED,5000.0,NGN,bank_transfer,TRX845070
,,,,,,,ORD-000268,2023/05/23 06:41:08,SUCCESS,12000.0,NGN,card,TX-8929ded23b9b,,,,,,,
,,,,,,,ORD-000896,2023/07/19 23:51:34,FAILED,5000.0,NGN,bank_transfer,TX-f4aebb7906f6,,,,,,,
,,,,,,,ORD-000432,2023/02/15 15:24:41,FAILED,25000.0,NGN,card,TX-c2e257751a85,,,,,,,
,,,,,,,ORD-001141,2023/12/27 22:26:22,SUCCESS,9000.0,NGN,card,TX-f78603456a3c,,,,,,,
,,,,,,,,,,,,,,ORD-000640,1702004693.0,SUCCESS,18000.0,NGN,ussd,TRX682563
ORD-000942,2023-10-08T19:22:49Z,SUCCESS,5000.0,NGN,bank_transfer,63496319ec97,,,,,,,,,,,,,,
ORD-000789,2023-11-30T20:18:59Z,SUCCESS,5000.0,NGN,bank_transfer,9e72ac38f767,,,,,,,,,,,,,,
ORD-000921,2023-10-06T11:22:39Z,FAILED,5000.0,NGN,ussd,738556134e42,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000371,1694174440.0,SUCCESS,9000.0,NGN,card,TRX997998
,,,,,,,ORD-001101,2023/07/06 17:01:14,SUCCESS,9000.0,NGN,bank_transfer,TX-56f34f665d35,,,,,,,
,,,,,,,,,,,,,,ORD-000442,1679443093.0,FAILED,40000.0,USD,card,TRX917100
,,,,,,,,,,,,,,ORD-000883,1678104582.0,SUCCESS,18000.0,USD,card,TRX792199
ORD-000067,2023-07-30T21:52:40Z,SUCCESS,9000.0,NGN,card,5f0625dc940f,,,,,,,,,,,,,,
,,,,,,,ORD-000542,2023/05/13 01:30:42,SUCCESS,25000.0,NGN,ussd,TX-bcb2911b25fe,,,,,,,
,,,,,,,,,,,,,,ORD-001067,1682909146.0,SUCCESS,9000.0,NGN,bank_transfer,TRX374085
ORD-000060,2023-10-19T00:33:18Z,FAILED,18000.0,NGN,ussd,164aac3459a5,,,,,,,,,,,,,,
ORD-000039,2023-08-06T03:17:37Z,SUCCESS,12000.0,NGN,card,7ce59a16225a,,,,,,,,,,,,,,
,,,,,,,ORD-001084,2023/02/02 07:08:22,SUCCESS,12000.0,NGN,ussd,TX-5ef3b458e249,,,,,,,
,,,,,,,,,,,,,,ORD-001132,1696346462.0,SUCCESS,25000.0,NGN,bank_transfer,TRX358729
,,,,,,,ORD-000405,2023/03/23 00:02:54,SUCCESS,40000.0,NGN,bank_transfer,TX-2f36dc0248f0,,,,,,,
ORD-001181,2023-03-10T20:14:23Z,SUCCESS,18000.0,NGN,bank_transfer,31ea77463cc4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000750,1679564199.0,SUCCESS,9000.0,NGN,ussd,TRX973934
ORD-000183,2023-04-10T17:54:35Z,SUCCESS,9000.0,NGN,card,300b825bf2df,,,,,,,,,,,,,,
,,,,,,,ORD-001138,2023/08/01 17:10:28,SUCCESS,18000.0,NGN,bank_transfer,TX-f60d8e89d8b2,,,,,,,
,,,,,,,ORD-000394,2023/08/25 01:09:32,SUCCESS,18000.0,NGN,ussd,TX-eab9d3816608,,,,,,,
,,,,,,,ORD-000057,2023/02/06 11:55:40,FAILED,12000.0,NGN,card,TX-614b5c387323,,,,,,,
ORD-000001,2023-04-20T22:17:59Z,FAILED,12000.0,NGN,card,177eb6e99149,,,,,,,,,,,,,,
,,,,,,,ORD-000321,2023/04/12 13:48:31,SUCCESS,5000.0,NGN,ussd,TX-e90d21354bbe,,,,,,,
ORD-001075,2023-02-07T18:25:28Z,SUCCESS,12000.0,NGN,bank_transfer,d69ea2e5236b,,,,,,,,,,,,,,
ORD-000038,2023-11-22T22:20:11Z,SUCCESS,5000.0,NGN,ussd,a8c34545e9e5,,,,,,,,,,,,,,
,,,,,,,ORD-000986,2023/07/25 22:53:57,SUCCESS,25000.0,NGN,card,TX-cc050440b3f2,,,,,,,
ORD-000781,2023-09-16T18:25:43Z,FAILED,5000.0,NGN,bank_transfer,7781acee8f0f,,,,,,,,,,,,,,
,,,,,,,ORD-000808,2023/01/18 11:56:18,SUCCESS,18000.0,NGN,card,TX-021822a8ac36,,,,,,,
,,,,,,,ORD-000356,2023/05/22 07:10:23,SUCCESS,18000.0,NGN,bank_transfer,TX-d0b96466ef52,,,,,,,
ORD-000547,2023-08-29T23:00:43Z,SUCCESS,40000.0,NGN,card,4bdcbda0ee7a,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000910,1679090059.0,FAILED,5000.0,NGN,bank_transfer,TRX221248
,,,,,,,,,,,,,,ORD-000632,1693287182.0,FAILED,9000.0,NGN,bank_transfer,TRX755727
,,,,,,,ORD-000848,2023/11/14 08:26:54,SUCCESS,18000.0,NGN,bank_transfer,TX-58776a35a76b,,,,,,,
,,,,,,,,,,,,,,ORD-001098,1695571926.0,SUCCESS,25000.0,NGN,card,TRX459685
,,,,,,,ORD-000972,2023/05/15 16:07:13,SUCCESS,25000.0,NGN,bank_transfer,TX-59bff6345c26,,,,,,,
,,,,,,,,,,,,,,ORD-000436,1703260540.0,FAILED,18000.0,NGN,bank_transfer,TRX153540
,,,,,,,ORD-000412,2023/07/10 07:09:06,SUCCESS,12000.0,NGN,bank_transfer,TX-fbab5e41552c,,,,,,,
,,,,,,,,,,,,,,ORD-000541,1683764510.0,SUCCESS,18000.0,NGN,ussd,TRX749090
,,,,,,,,,,,,,,ORD-001195,1681425732.0,SUCCESS,12000.0,NGN,ussd,TRX982858
ORD-000489,2023-11-28T12:46:10Z,SUCCESS,40000.0,NGN,bank_transfer,6902b3fd4089,,,,,,,,,,,,,,
ORD-000266,2023-01-10T03:12:09Z,SUCCESS,9000.0,NGN,card,1ecae45536d7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000012,1696857325.0,SUCCESS,18000.0,NGN,ussd,TRX430113
ORD-000530,2023-12-07T19:09:56Z,FAILED,12000.0,NGN,bank_transfer,129990cad8d9,,,,,,,,,,,,,,
ORD-000067,2023-07-23T21:08:27Z,FAILED,9000.0,NGN,card,781c7a536ef0,,,,,,,,,,,,,,
ORD-000762,2023-08-14T09:12:56Z,FAILED,9000.0,NGN,ussd,e5d30dd948b5,,,,,,,,,,,,,,
ORD-000778,2023-10-15T12:24:10Z,SUCCESS,5000.0,USD,ussd,405b7fe4f073,,,,,,,,,,,,,,
,,,,,,,ORD-000940,2023/01/22 12:00:59,SUCCESS,5000.0,NGN,bank_transfer,TX-f408ef56a2d9,,,,,,,
,,,,,,,ORD-000792,2023/03/10 14:45:26,SUCCESS,5000.0,NGN,ussd,TX-593cb1971626,,,,,,,
,,,,,,,,,,,,,,ORD-000094,1702042307.0,FAILED,25000.0,NGN,bank_transfer,TRX573909
,,,,,,,ORD-000885,2023/03/20 11:37:28,SUCCESS,40000.0,NGN,bank_transfer,TX-3a85d7a054fc,,,,,,,
ORD-000808,2023-10-17T13:11:16Z,FAILED,9000.0,NGN,card,b8963a23ba18,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000403,1693312504.0,SUCCESS,9000.0,NGN,card,TRX920573
ORD-001179,2023-11-14T17:49:13Z,SUCCESS,5000.0,NGN,card,07dc093d920d,,,,,,,,,,,,,,
ORD-001002,2023-01-18T10:41:26Z,SUCCESS,25000.0,NGN,ussd,ceea9ba507d8,,,,,,,,,,,,,,
ORD-000803,2023-07-21T01:45:50Z,SUCCESS,40000.0,NGN,bank_transfer,7c27e453b4b7,,,,,,,,,,,,,,
,,,,,,,ORD-001062,2023/04/02 16:13:45,SUCCESS,12000.0,NGN,card,TX-7cec28ce1b1e,,,,,,,
ORD-000659,2023-12-01T20:23:21Z,SUCCESS,18000.0,NGN,bank_transfer,a690138e9292,,,,,,,,,,,,,,
ORD-000431,2023-01-09T21:41:38Z,SUCCESS,40000.0,NGN,bank_transfer,49d8a785ed33,,,,,,,,,,,,,,
,,,,,,,ORD-000840,2023/03/14 03:07:27,SUCCESS,25000.0,NGN,card,TX-97888732684c,,,,,,,
ORD-000887,2023-01-24T11:33:07Z,SUCCESS,40000.0,NGN,ussd,99947a1531b3,,,,,,,,,,,,,,
,,,,,,,ORD-000246,2023/08/21 21:44:30,FAILED,5000.0,NGN,ussd,TX-9b80d29100ea,,,,,,,
,,,,,,,ORD-001168,2023/02/19 11:13:49,FAILED,25000.0,NGN,bank_transfer,TX-954bf54faaa1,,,,,,,
ORD-001067,2023-09-19T01:05:40Z,FAILED,9000.0,USD,ussd,934d665acad4,,,,,,,,,,,,,,
ORD-001026,2023-01-04T11:42:51Z,SUCCESS,5000.0,NGN,ussd,2bbe744cbd50,,,,,,,,,,,,,,
,,,,,,,ORD-000136,2023/09/01 21:05:26,SUCCESS,12000.0,NGN,bank_transfer,TX-d633f7efc8cd,,,,,,,
ORD-000062,2023-04-14T19:40:43Z,FAILED,25000.0,USD,card,6f35f1808a89,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-001102,1694190161.0,SUCCESS,25000.0,NGN,ussd,TRX305812
ORD-000467,2023-07-20T23:51:55Z,SUCCESS,18000.0,NGN,bank_transfer,82cb246e748d,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000673,1682085766.0,SUCCESS,12000.0,NGN,card,TRX750317
,,,,,,,,,,,,,,ORD-000379,1674469160.0,SUCCESS,18000.0,NGN,card,TRX680996
,,,,,,,ORD-001037,2023/11/04 12:40:35,SUCCESS,12000.0,NGN,bank_transfer,TX-7d7a7f132ad3,,,,,,,
ORD-000170,2023-07-11T05:56:49Z,SUCCESS,25000.0,NGN,bank_transfer,9d034a2a8443,,,,,,,,,,,,,,
ORD-000535,2023-12-12T03:49:12Z,FAILED,12000.0,NGN,ussd,2c59eb2e7274,,,,,,,,,,,,,,
,,,,,,,ORD-000442,2023/03/19 15:13:50,SUCCESS,40000.0,NGN,ussd,TX-f533d9445617,,,,,,,
,,,,,,,ORD-000893,2023/11/25 01:33:46,SUCCESS,25000.0,NGN,bank_transfer,TX-3f003a834e30,,,,,,,
,,,,,,,ORD-000111,2023/10/16 15:17:09,SUCCESS,40000.0,NGN,card,TX-ced088e610d8,,,,,,,
,,,,,,,,,,,,,,ORD-000267,1692600663.0,SUCCESS,9000.0,NGN,bank_transfer,TRX122366
,,,,,,,ORD-000339,2023/05/20 02:49:09,SUCCESS,5000.0,NGN,bank_transfer,TX-2e76ceefa68a,,,,,,,
ORD-000061,2023-08-20T22:42:00Z,SUCCESS,12000.0,NGN,card,ab764de684f8,,,,,,,,,,,,,,
,,,,,,,ORD-000124,2023/09/23 02:27:16,SUCCESS,9000.0,NGN,card,TX-ae7940bc17ff,,,,,,,
,,,,,,,ORD-000732,2023/02/06 06:43:07,SUCCESS,12000.0,NGN,bank_transfer,TX-40ab5c7691ef,,,,,,,
,,,,,,,,,,,,,,ORD-000161,1690372093.0,FAILED,40000.0,NGN,card,TRX995823
,,,,,,,ORD-001060,2023/11/10 16:45:16,SUCCESS,5000.0,NGN,bank_transfer,TX-3303391e54c9,,,,,,,
,,,,,,,,,,,,,,ORD-000067,1680500841.0,SUCCESS,12000.0,USD,card,TRX411764
,,,,,,,ORD-000919,2023/12/22 10:28:36,SUCCESS,18000.0,NGN,bank_transfer,TX-8cf3a252d695,,,,,,,
,,,,,,,,,,,,,,ORD-000419,1699755539.0,SUCCESS,40000.0,NGN,ussd,TRX445514
,,,,,,,ORD-000671,2023/07/24 09:09:40,SUCCESS,25000.0,NGN,bank_transfer,TX-f0d937324da4,,,,,,,
,,,,,,,,,,,,,,ORD-000298,1678832517.0,SUCCESS,12000.0,NGN,card,TRX993336
,,,,,,,ORD-000728,2023/07/15 21:45:07,SUCCESS,18000.0,NGN,bank_transfer,TX-c83286ce413b,,,,,,,
,,,,,,,,,,,,,,ORD-001082,1694723543.0,SUCCESS,25000.0,USD,bank_transfer,TRX143011
,,,,,,,ORD-001052,2023/08/12 09:08:10,SUCCESS,25000.0,NGN,ussd,TX-09456c6eca3c,,,,,,,
ORD-000622,2023-10-16T01:31:46Z,SUCCESS,12000.0,NGN,bank_transfer,1f9b492ae4f5,,,,,,,,,,,,,,
ORD-001382,2023-07-19T00:50:04Z,SUCCESS,40000.0,NGN,ussd,5a82f7d89feb,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000063,1691727979.0,FAILED,40000.0,NGN,bank_transfer,TRX404591
,,,,,,,ORD-000681,2023/06/22 06:50:07,SUCCESS,12000.0,NGN,bank_transfer,TX-52b3b8a9aef9,,,,,,,
,,,,,,,,,,,,,,ORD-000722,1695944446.0,SUCCESS,12000.0,NGN,card,TRX632994
,,,,,,,,,,,,,,ORD-000127,1697919566.0,SUCCESS,18000.0,NGN,ussd,TRX913657
ORD-000916,2023-09-01T17:31:12Z,SUCCESS,25000.0,NGN,bank_transfer,81a4ce8c0fe1,,,,,,,,,,,,,,
ORD-000758,2023-12-08T12:27:09Z,SUCCESS,18000.0,NGN,card,76a13613f360,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000591,1692220760.0,SUCCESS,18000.0,NGN,card,TRX745602
,,,,,,,ORD-001011,2023/10/04 00:09:21,SUCCESS,25000.0,USD,bank_transfer,TX-a42f5f1e5b06,,,,,,,
ORD-001122,2023-08-10T01:14:28Z,SUCCESS,12000.0,NGN,bank_transfer,b05ebe1cfb62,,,,,,,,,,,,,,
ORD-000217,2023-06-15T14:04:15Z,FAILED,18000.0,NGN,ussd,4b2f687a441a,,,,,,,,,,,,,,
,,,,,,,ORD-001001,2023/03/01 19:44:18,SUCCESS,5000.0,NGN,ussd,TX-bd175ae33c26,,,,,,,
ORD-000923,2023-06-23T12:01:32Z,SUCCESS,18000.0,NGN,ussd,9426eb7d8098,,,,,,,,,,,,,,
,,,,,,,ORD-000318,2023/07/10 14:45:55,FAILED,9000.0,NGN,bank_transfer,TX-a77427bd374f,,,,,,,
ORD-000580,2023-02-13T22:52:27Z,SUCCESS,18000.0,NGN,card,a3d01c19cad8,,,,,,,,,,,,,,
,,,,,,,ORD-000102,2023/05/12 15:34:03,SUCCESS,9000.0,NGN,bank_transfer,TX-acede416abb7,,,,,,,
ORD-000724,2023-08-30T17:59:58Z,SUCCESS,9000.0,USD,bank_transfer,254df4fbb9c8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000869,1694796642.0,FAILED,40000.0,NGN,bank_transfer,TRX607148
ORD-000850,2023-07-17T15:59:15Z,FAILED,5000.0,NGN,ussd,45dc5302cb0a,,,,,,,,,,,,,,
,,,,,,,ORD-001189,2023/01/12 15:20:02,SUCCESS,9000.0,NGN,ussd,TX-11481a0f1faf,,,,,,,
ORD-000182,2023-12-20T16:30:14Z,SUCCESS,9000.0,NGN,bank_transfer,f3dc3b17f12b,,,,,,,,,,,,,,
ORD-001186,2023-08-15T10:36:54Z,FAILED,5000.0,NGN,bank_transfer,6a1c01c6b962,,,,,,,,,,,,,,
,,,,,,,ORD-000497,2023/09/17 12:21:06,SUCCESS,25000.0,NGN,card,TX-956acec3c0a8,,,,,,,
ORD-001119,2023-09-08T23:17:53Z,SUCCESS,12000.0,NGN,card,20816a433955,,,,,,,,,,,,,,
,,,,,,,ORD-001131,2023/08/20 22:28:06,FAILED,9000.0,NGN,card,TX-4da7b28fb420,,,,,,,
